time,H_UVI,TEMP
2024-03-11 04:30:00,0.0,16.8
2024-03-11 04:40:00,0.0,16.9
2024-03-11 04:50:00,0.0,17.0
2024-03-11 05:00:00,0.0,17.0
2024-03-11 05:10:00,0.0,17.1
2024-03-11 05:20:00,0.0,17.1
2024-03-11 05:30:00,0.0,17.0
2024-03-11 05:40:00,0.0,16.9
2024-03-11 05:50:00,0.0,17.0
2024-03-11 06:00:00,0.0,17.2
2024-03-11 06:10:00,0.0,17.4
2024-03-11 06:20:00,0.0,17.4
2024-03-11 06:30:00,0.0,17.2
2024-03-11 06:40:00,0.01,17.2
2024-03-11 06:50:00,0.02,17.4
2024-03-11 07:00:00,0.04,17.4
2024-03-11 07:10:00,0.06,17.4
2024-03-11 07:20:00,0.09,17.5
2024-03-11 07:30:00,0.14,17.6
2024-03-11 07:40:00,0.2,17.8
2024-03-11 07:50:00,0.27,17.8
2024-03-11 08:00:00,0.37,17.8
2024-03-11 08:10:00,0.48,18.0
2024-03-11 08:20:00,0.62,18.3
2024-03-11 08:30:00,0.78,18.6
2024-03-11 08:40:00,0.98,19.0
2024-03-11 08:50:00,1.18,19.1
2024-03-11 09:00:00,1.37,19.5
2024-03-11 09:10:00,1.6,19.8
2024-03-11 09:20:00,1.85,19.9
2024-03-11 09:30:00,2.17,20.4
2024-03-11 09:40:00,2.71,21.2
2024-03-11 09:50:00,3.32,22.0
2024-03-11 10:00:00,3.99,22.4
2024-03-11 10:10:00,4.62,22.6
2024-03-11 10:20:00,5.05,22.7
2024-03-11 10:30:00,5.65,23.1
2024-03-11 10:40:00,5.88,23.2
2024-03-11 10:50:00,6.16,23.5
2024-03-11 11:00:00,6.11,22.6
2024-03-11 11:10:00,5.98,22.6
2024-03-11 11:20:00,5.86,22.6
2024-03-11 11:30:00,5.36,22.3
2024-03-11 11:40:00,4.86,22.4
2024-03-11 11:50:00,4.3,22.8
2024-03-11 12:00:00,4.0,22.9
2024-03-11 12:10:00,3.64,23.0
2024-03-11 12:20:00,3.35,22.6
2024-03-11 12:30:00,3.01,22.5
2024-03-11 12:40:00,2.87,22.7
2024-03-11 12:50:00,2.7,22.5
2024-03-11 13:00:00,2.53,22.5
2024-03-11 13:10:00,2.64,22.9
2024-03-11 13:20:00,3.04,23.0
2024-03-11 13:30:00,3.76,23.9
2024-03-11 13:40:00,4.31,23.5
2024-03-11 13:50:00,4.45,23.1
2024-03-11 14:00:00,4.32,22.8
2024-03-11 14:10:00,3.99,22.8
2024-03-11 14:20:00,3.46,22.6
2024-03-11 14:30:00,2.71,22.5
2024-03-11 14:40:00,1.93,22.4
2024-03-11 14:50:00,1.46,22.3
2024-03-11 15:00:00,1.22,22.3
2024-03-11 15:10:00,1.03,22.5
2024-03-11 15:20:00,0.8,22.1
2024-03-11 15:30:00,0.65,22.1
2024-03-11 15:40:00,0.56,21.7
2024-03-11 15:50:00,0.51,21.5
2024-03-11 16:00:00,0.51,21.2
2024-03-11 16:10:00,0.47,20.7
2024-03-11 16:20:00,0.43,20.5
2024-03-11 16:30:00,0.37,20.4
2024-03-11 16:40:00,0.32,20.4
2024-03-11 16:50:00,0.28,20.3
2024-03-11 17:00:00,0.21,20.3
2024-03-11 17:10:00,0.15,20.3
2024-03-11 17:20:00,0.11,20.3
2024-03-11 17:30:00,0.08,20.1
2024-03-11 17:40:00,0.05,20.1
2024-03-11 17:50:00,0.04,20.0
2024-03-11 18:00:00,0.02,19.9
2024-03-11 18:10:00,0.01,19.7
2024-03-11 18:20:00,0.01,19.6
2024-03-11 18:30:00,0.0,19.5
2024-03-11 18:40:00,0.0,19.3
2024-03-11 18:50:00,0.0,19.2
2024-03-11 19:00:00,0.0,19.3
2024-03-11 19:10:00,0.0,19.3
2024-03-11 19:20:00,0.0,19.3
2024-03-11 19:30:00,0.0,19.3
2024-03-11 19:40:00,0.0,19.3
2024-03-11 19:50:00,0.0,19.3
2024-03-11 20:00:00,0.0,19.1
2024-03-11 20:10:00,0.0,19.0
2024-03-11 20:20:00,0.0,19.0
2024-03-11 20:30:00,0.0,18.9
2024-03-11 20:40:00,0.0,18.7
2024-03-11 20:50:00,0.0,18.7
2024-03-11 21:00:00,0.0,18.7
2024-03-11 21:10:00,0.0,18.7
2024-03-11 21:20:00,0.0,18.6
2024-03-11 21:30:00,0.0,18.6
2024-03-11 21:40:00,0.0,18.6
2024-03-11 21:50:00,0.0,18.8
2024-03-11 22:00:00,0.0,18.9
2024-03-11 22:10:00,0.0,18.8
2024-03-11 22:20:00,0.0,18.9
2024-03-11 22:30:00,0.0,18.9
2024-03-11 22:40:00,0.0,18.9
2024-03-11 22:50:00,0.0,18.9
2024-03-11 23:00:00,0.0,19.0
2024-03-11 23:10:00,0.0,18.9
2024-03-11 23:20:00,0.0,18.8
2024-03-11 23:30:00,0.0,18.8
2024-03-11 23:40:00,0.0,18.8
2024-03-11 23:50:00,0.0,18.6
2024-03-12 00:00:00,0.0,18.6
2024-03-12 00:10:00,0.0,18.5
2024-03-12 00:20:00,0.0,18.6
2024-03-12 00:30:00,0.0,18.6
2024-03-12 00:40:00,0.0,18.5
2024-03-12 00:50:00,0.0,18.5
2024-03-12 01:00:00,0.0,18.5
2024-03-12 01:10:00,0.0,18.5
2024-03-12 01:20:00,0.0,18.5
2024-03-12 01:30:00,0.0,18.5
2024-03-12 01:40:00,0.0,18.5
2024-03-12 01:50:00,0.0,18.5
2024-03-12 02:00:00,0.0,18.4
2024-03-12 02:10:00,0.0,18.5
2024-03-12 02:20:00,0.0,18.5
2024-03-12 02:30:00,0.0,18.5
2024-03-12 02:40:00,0.0,18.5
2024-03-12 02:50:00,0.0,18.4
2024-03-12 03:00:00,0.0,18.2
2024-03-12 03:10:00,0.0,18.2
2024-03-12 03:20:00,0.0,18.1
2024-03-12 03:30:00,0.0,18.1
2024-03-12 03:40:00,0.0,18.1
2024-03-12 03:50:00,0.0,18.1
2024-03-12 04:00:00,0.0,18.0
2024-03-12 04:10:00,0.0,18.0
2024-03-12 04:20:00,0.0,18.0
2024-03-12 04:30:00,0.0,17.9
2024-03-12 04:40:00,0.0,17.9
2024-03-12 04:50:00,0.0,18.0
2024-03-12 05:00:00,0.0,18.0
2024-03-12 05:10:00,0.0,17.9
2024-03-12 05:20:00,0.0,18.1
2024-03-12 05:30:00,0.0,17.6
2024-03-12 05:40:00,0.0,17.8
2024-03-12 05:50:00,0.0,18.1
2024-03-12 06:00:00,0.0,18.3
2024-03-12 06:10:00,0.0,18.7
2024-03-12 06:20:00,0.0,18.8
2024-03-12 06:30:00,0.0,19.0
2024-03-12 06:40:00,0.01,19.0
2024-03-12 06:50:00,0.02,18.9
2024-03-12 07:00:00,0.03,19.1
2024-03-12 07:10:00,0.06,19.1
2024-03-12 07:20:00,0.09,19.3
2024-03-12 07:30:00,0.12,19.3
2024-03-12 07:40:00,0.16,19.1
2024-03-12 07:50:00,0.21,19.2
2024-03-12 08:00:00,0.27,19.4
2024-03-12 08:10:00,0.32,19.4
2024-03-12 08:20:00,0.37,19.4
2024-03-12 08:30:00,0.45,19.5
2024-03-12 08:40:00,-99.0,-99.0
2024-03-12 08:50:00,0.78,19.9
2024-03-12 09:00:00,1.1,20.3
2024-03-12 09:10:00,1.36,20.2
2024-03-12 09:20:00,1.6,19.7
2024-03-12 09:30:00,1.91,20.0
2024-03-12 09:40:00,2.26,20.5
2024-03-12 09:50:00,2.64,20.4
2024-03-12 10:00:00,3.08,20.9
2024-03-12 10:10:00,3.77,21.3
2024-03-12 10:20:00,4.48,21.8
2024-03-12 10:30:00,5.07,21.7
2024-03-12 10:40:00,5.8,21.9
2024-03-12 10:50:00,6.33,21.6
2024-03-12 11:00:00,6.9,22.0
2024-03-12 11:10:00,6.91,22.0
2024-03-12 11:20:00,6.93,21.7
2024-03-12 11:30:00,6.85,21.4
2024-03-12 11:40:00,6.38,21.4
2024-03-12 11:50:00,5.9,21.3
2024-03-12 12:00:00,5.18,21.2
2024-03-12 12:10:00,4.72,21.0
2024-03-12 12:20:00,4.11,21.0
2024-03-12 12:30:00,3.62,20.9
2024-03-12 12:40:00,3.33,20.9
2024-03-12 12:50:00,3.08,20.9
2024-03-12 13:00:00,2.85,20.8
2024-03-12 13:10:00,2.69,21.0
2024-03-12 13:20:00,2.61,21.0
2024-03-12 13:30:00,2.53,20.9
2024-03-12 13:40:00,2.41,20.8
2024-03-12 13:50:00,2.3,20.6
2024-03-12 14:00:00,2.14,20.8
2024-03-12 14:10:00,1.98,20.8
2024-03-12 14:20:00,1.88,20.7
2024-03-12 14:30:00,1.86,20.7
2024-03-12 14:40:00,1.8,20.7
2024-03-12 14:50:00,1.72,20.8
2024-03-12 15:00:00,1.7,20.7
2024-03-12 15:10:00,1.74,21.0
2024-03-12 15:20:00,1.76,21.2
2024-03-12 15:30:00,1.68,21.3
2024-03-12 15:40:00,1.63,21.2
2024-03-12 15:50:00,1.62,21.2
2024-03-12 16:00:00,1.61,21.3
2024-03-12 16:10:00,1.55,21.4
2024-03-12 16:20:00,1.44,21.5
2024-03-12 16:30:00,1.33,21.6
2024-03-12 16:40:00,1.19,21.4
2024-03-12 16:50:00,1.02,21.7
2024-03-12 17:00:00,0.82,21.6
2024-03-12 17:10:00,0.63,21.4
2024-03-12 17:20:00,0.46,21.2
2024-03-12 17:30:00,0.33,21.1
2024-03-12 17:40:00,0.22,21.1
2024-03-12 17:50:00,0.14,21.0
2024-03-12 18:00:00,0.09,20.8
2024-03-12 18:10:00,0.05,20.9
2024-03-12 18:20:00,0.03,20.8
2024-03-12 18:30:00,0.01,20.0
2024-03-12 18:40:00,0.01,19.7
2024-03-12 18:50:00,0.0,19.7
2024-03-12 19:00:00,0.0,19.6
2024-03-12 19:10:00,0.0,19.1
2024-03-12 19:20:00,0.0,19.2
2024-03-12 19:30:00,0.0,19.3
2024-03-12 19:40:00,0.0,19.3
2024-03-12 19:50:00,0.0,19.0
2024-03-12 20:00:00,0.0,18.9
2024-03-12 20:10:00,0.0,18.7
2024-03-12 20:20:00,0.0,18.6
2024-03-12 20:30:00,0.0,18.6
2024-03-12 20:40:00,0.0,18.5
2024-03-12 20:50:00,0.0,18.4
2024-03-12 21:00:00,0.0,18.2
2024-03-12 21:10:00,0.0,17.7
2024-03-12 21:20:00,0.0,17.5
2024-03-12 21:30:00,0.0,17.8
2024-03-12 21:40:00,0.0,17.4
2024-03-12 21:50:00,0.0,17.0
2024-03-12 22:00:00,0.0,16.6
2024-03-12 22:10:00,0.0,16.4
2024-03-12 22:20:00,0.0,16.3
2024-03-12 22:30:00,0.0,16.2
2024-03-12 22:40:00,0.0,16.2
2024-03-12 22:50:00,0.0,16.1
2024-03-12 23:00:00,0.0,16.0
2024-03-12 23:10:00,0.0,15.9
2024-03-12 23:20:00,0.0,15.9
2024-03-12 23:30:00,0.0,15.8
2024-03-12 23:40:00,0.0,15.8
2024-03-12 23:50:00,0.0,15.7
2024-03-13 00:00:00,0.0,15.9
2024-03-13 00:10:00,0.0,15.6
2024-03-13 00:20:00,0.0,15.4
2024-03-13 00:30:00,0.0,15.5
2024-03-13 00:40:00,0.0,15.2
2024-03-13 00:50:00,0.0,15.1
2024-03-13 01:00:00,0.0,15.1
2024-03-13 01:10:00,0.0,15.0
2024-03-13 01:20:00,0.0,15.0
2024-03-13 01:30:00,0.0,15.1
2024-03-13 01:40:00,0.0,14.9
2024-03-13 01:50:00,0.0,15.0
2024-03-13 02:00:00,0.0,14.9
2024-03-13 02:10:00,0.0,14.9
2024-03-13 02:20:00,0.0,14.9
2024-03-13 02:30:00,0.0,14.7
2024-03-13 02:40:00,0.0,14.8
2024-03-13 02:50:00,0.0,14.7
2024-03-13 03:00:00,0.0,14.9
2024-03-13 03:10:00,0.0,14.8
2024-03-13 03:20:00,0.0,14.8
2024-03-13 03:30:00,0.0,14.7
2024-03-13 03:40:00,0.0,14.9
2024-03-13 03:50:00,0.0,14.9
2024-03-13 04:00:00,0.0,15.0
2024-03-13 04:10:00,0.0,15.1
2024-03-13 04:20:00,0.0,15.1
2024-03-13 04:30:00,0.0,15.1
2024-03-13 04:40:00,0.0,15.1
2024-03-13 04:50:00,0.0,15.3
2024-03-13 05:00:00,0.0,15.4
2024-03-13 05:10:00,0.0,15.6
2024-03-13 05:20:00,0.0,15.6
2024-03-13 05:30:00,0.0,15.6
2024-03-13 05:40:00,0.0,15.7
2024-03-13 05:50:00,0.0,15.7
2024-03-13 06:00:00,0.0,15.5
2024-03-13 06:10:00,0.0,15.2
2024-03-13 06:20:00,0.0,14.9
2024-03-13 06:30:00,0.01,15.1
2024-03-13 06:40:00,0.03,15.2
2024-03-13 06:50:00,0.05,15.3
2024-03-13 07:00:00,-99.0,-99.0
2024-03-13 07:10:00,0.09,15.7
2024-03-13 07:20:00,0.11,16.0
2024-03-13 07:30:00,0.13,16.3
2024-03-13 07:40:00,0.16,16.4
2024-03-13 07:50:00,0.2,16.7
2024-03-13 08:00:00,0.25,17.0
2024-03-13 08:10:00,0.32,17.2
2024-03-13 08:20:00,0.43,17.7
2024-03-13 08:30:00,0.57,17.8
2024-03-13 08:40:00,0.72,18.1
2024-03-13 08:50:00,0.88,18.0
2024-03-13 09:00:00,1.03,18.0
2024-03-13 09:10:00,1.12,18.0
2024-03-13 09:20:00,1.16,18.1
2024-03-13 09:30:00,1.16,18.2
2024-03-13 09:40:00,1.15,18.6
2024-03-13 09:50:00,1.15,18.7
2024-03-13 10:00:00,1.17,18.9
2024-03-13 10:10:00,1.25,18.8
2024-03-13 10:20:00,1.41,18.9
2024-03-13 10:30:00,1.6,18.8
2024-03-13 10:40:00,1.83,18.9
2024-03-13 10:50:00,2.11,19.2
2024-03-13 11:00:00,2.39,19.4
2024-03-13 11:10:00,2.7,19.5
2024-03-13 11:20:00,2.98,19.8
2024-03-13 11:30:00,3.14,19.7
2024-03-13 11:40:00,3.21,19.7
2024-03-13 11:50:00,3.18,19.9
2024-03-13 12:00:00,3.29,20.0
2024-03-13 12:10:00,3.18,19.7
2024-03-13 12:20:00,2.89,19.4
2024-03-13 12:30:00,2.65,18.9
2024-03-13 12:40:00,2.37,18.8
2024-03-13 12:50:00,2.16,18.8
2024-03-13 13:00:00,1.76,18.8
2024-03-13 13:10:00,1.48,18.8
2024-03-13 13:20:00,1.35,18.9
2024-03-13 13:30:00,1.22,18.9
2024-03-13 13:40:00,1.13,18.8
2024-03-13 13:50:00,0.97,18.8
2024-03-13 14:00:00,0.83,18.8
2024-03-13 14:10:00,-99.0,-99.0
2024-03-13 14:20:00,0.44,18.9
2024-03-13 14:30:00,0.5,18.9
2024-03-13 14:40:00,0.52,19.0
2024-03-13 14:50:00,0.54,19.0
2024-03-13 15:00:00,0.54,18.9
2024-03-13 15:10:00,0.53,18.9
2024-03-13 15:20:00,0.54,18.8
2024-03-13 15:30:00,0.54,18.7
2024-03-13 15:40:00,0.52,18.6
2024-03-13 15:50:00,0.49,18.6
2024-03-13 16:00:00,0.45,18.6
2024-03-13 16:10:00,0.42,18.5
2024-03-13 16:20:00,0.36,18.4
2024-03-13 16:30:00,0.3,18.4
2024-03-13 16:40:00,0.24,18.4
2024-03-13 16:50:00,0.18,18.5
2024-03-13 17:00:00,0.14,18.4
2024-03-13 17:10:00,0.1,18.4
2024-03-13 17:20:00,0.07,18.4
2024-03-13 17:30:00,0.05,18.3
2024-03-13 17:40:00,0.04,18.3
2024-03-13 17:50:00,0.03,18.3
2024-03-13 18:00:00,0.02,18.1
2024-03-13 18:10:00,0.01,18.0
2024-03-13 18:20:00,0.01,18.0
2024-03-13 18:30:00,0.0,18.0
2024-03-13 18:40:00,0.0,18.0
2024-03-13 18:50:00,0.0,18.0
2024-03-13 19:00:00,0.0,17.9
2024-03-13 19:10:00,0.0,17.8
2024-03-13 19:20:00,0.0,17.8
2024-03-13 19:30:00,0.0,17.8
2024-03-13 19:40:00,0.0,17.8
2024-03-13 19:50:00,0.0,17.9
2024-03-13 20:00:00,0.0,17.6
2024-03-13 20:10:00,0.0,17.8
2024-03-13 20:20:00,0.0,17.7
2024-03-13 20:30:00,0.0,17.5
2024-03-13 20:40:00,0.0,17.5
2024-03-13 20:50:00,0.0,17.4
2024-03-13 21:00:00,0.0,17.4
2024-03-13 21:10:00,0.0,17.4
2024-03-13 21:20:00,0.0,17.4
2024-03-13 21:30:00,0.0,17.4
2024-03-13 21:40:00,0.0,17.2
2024-03-13 21:50:00,0.0,17.2
2024-03-13 22:00:00,0.0,17.2
2024-03-13 22:10:00,0.0,17.3
2024-03-13 22:20:00,0.0,17.4
2024-03-13 22:30:00,0.0,17.4
2024-03-13 22:40:00,0.0,17.4
2024-03-13 22:50:00,0.0,17.2
2024-03-13 23:00:00,0.0,17.1
2024-03-13 23:10:00,0.0,17.1
2024-03-13 23:20:00,0.0,17.2
2024-03-13 23:30:00,0.0,17.2
2024-03-13 23:40:00,0.0,17.3
2024-03-13 23:50:00,0.0,17.2
2024-03-14 00:00:00,0.0,17.1
2024-03-14 00:10:00,0.0,17.1
2024-03-14 00:20:00,0.0,17.2
2024-03-14 00:30:00,0.0,17.1
2024-03-14 00:40:00,0.0,17.1
2024-03-14 00:50:00,0.0,17.0
2024-03-14 01:00:00,0.0,17.0
2024-03-14 01:10:00,0.0,17.0
2024-03-14 01:20:00,0.0,16.9
2024-03-14 01:30:00,0.0,16.9
2024-03-14 01:40:00,0.0,16.8
2024-03-14 01:50:00,0.0,16.8
2024-03-14 02:00:00,0.0,16.9
2024-03-14 02:10:00,0.0,16.9
2024-03-14 02:20:00,0.0,16.8
2024-03-14 02:30:00,0.0,16.7
2024-03-14 02:40:00,0.0,16.7
2024-03-14 02:50:00,0.0,16.7
2024-03-14 03:00:00,0.0,16.7
2024-03-14 03:10:00,0.0,16.6
2024-03-14 03:20:00,0.0,16.6
2024-03-14 03:30:00,0.0,16.6
2024-03-14 03:40:00,0.0,16.5
2024-03-14 03:50:00,0.0,16.6
2024-03-14 04:00:00,0.0,16.7
2024-03-14 04:10:00,0.0,16.7
2024-03-14 04:20:00,0.0,16.7
2024-03-14 04:30:00,0.0,16.7
2024-03-14 04:40:00,0.0,16.7
2024-03-14 04:50:00,0.0,16.8
2024-03-14 05:00:00,0.0,16.7
2024-03-14 05:10:00,0.0,16.6
2024-03-14 05:20:00,0.0,16.6
2024-03-14 05:30:00,0.0,16.6
2024-03-14 05:40:00,0.0,16.6
2024-03-14 05:50:00,0.0,16.6
2024-03-14 06:00:00,0.0,16.7
2024-03-14 06:10:00,0.0,16.8
2024-03-14 06:20:00,0.0,16.8
2024-03-14 06:30:00,0.0,16.8
2024-03-14 06:40:00,0.0,16.8
2024-03-14 06:50:00,0.01,16.9
2024-03-14 07:00:00,0.01,17.0
2024-03-14 07:10:00,0.02,16.9
2024-03-14 07:20:00,0.02,16.9
2024-03-14 07:30:00,0.03,16.9
2024-03-14 07:40:00,0.05,16.8
2024-03-14 07:50:00,0.06,16.9
2024-03-14 08:00:00,0.09,16.9
2024-03-14 08:10:00,0.12,17.0
2024-03-14 08:20:00,0.16,17.2
2024-03-14 08:30:00,0.19,17.2
2024-03-14 08:40:00,0.23,17.2
2024-03-14 08:50:00,0.29,17.3
2024-03-14 09:00:00,0.35,17.3
2024-03-14 09:10:00,0.42,17.4
2024-03-14 09:20:00,0.5,17.5
2024-03-14 09:30:00,0.59,17.6
2024-03-14 09:40:00,0.71,17.8
2024-03-14 09:50:00,0.78,17.8
2024-03-14 10:00:00,0.85,17.9
2024-03-14 10:10:00,0.94,18.0
2024-03-14 10:20:00,1.06,18.2
2024-03-14 10:30:00,1.07,18.1
2024-03-14 10:40:00,1.04,18.1
2024-03-14 10:50:00,1.12,18.4
2024-03-14 11:00:00,1.2,18.6
2024-03-14 11:10:00,1.32,18.8
2024-03-14 11:20:00,1.37,18.7
2024-03-14 11:30:00,1.45,18.8
2024-03-14 11:40:00,1.54,18.7
2024-03-14 11:50:00,1.55,18.9
2024-03-14 12:00:00,1.57,19.2
2024-03-14 12:10:00,1.49,19.2
2024-03-14 12:20:00,1.42,19.4
2024-03-14 12:30:00,1.44,19.3
2024-03-14 12:40:00,1.39,19.3
2024-03-14 12:50:00,1.33,19.3
2024-03-14 13:00:00,1.27,19.4
2024-03-14 13:10:00,1.3,19.5
2024-03-14 13:20:00,1.37,19.7
2024-03-14 13:30:00,1.45,19.8
2024-03-14 13:40:00,1.6,20.1
2024-03-14 13:50:00,1.87,20.4
2024-03-14 14:00:00,2.14,20.6
2024-03-14 14:10:00,2.39,20.6
2024-03-14 14:20:00,2.64,21.1
2024-03-14 14:30:00,2.91,21.1
2024-03-14 14:40:00,3.03,21.0
2024-03-14 14:50:00,3.01,21.1
2024-03-14 15:00:00,2.99,21.5
2024-03-14 15:10:00,2.92,21.0
2024-03-14 15:20:00,2.89,22.0
2024-03-14 15:30:00,2.74,21.5
2024-03-14 15:40:00,2.64,21.0
2024-03-14 15:50:00,2.5,21.1
2024-03-14 16:00:00,2.31,21.4
2024-03-14 16:10:00,2.12,21.4
2024-03-14 16:20:00,1.8,21.3
2024-03-14 16:30:00,1.5,21.3
2024-03-14 16:40:00,1.28,21.2
2024-03-14 16:50:00,1.08,21.0
2024-03-14 17:00:00,0.87,20.9
2024-03-14 17:10:00,0.67,20.8
2024-03-14 17:20:00,0.51,20.7
2024-03-14 17:30:00,0.38,20.7
2024-03-14 17:40:00,0.27,20.4
2024-03-14 17:50:00,0.19,20.2
2024-03-14 18:00:00,0.12,20.2
2024-03-14 18:10:00,0.07,19.9
2024-03-14 18:20:00,0.04,19.7
2024-03-14 18:30:00,0.02,19.4
2024-03-14 18:40:00,0.01,19.4
2024-03-14 18:50:00,0.0,19.6
2024-03-14 19:00:00,0.0,19.5
2024-03-14 19:10:00,0.0,19.5
2024-03-14 19:20:00,0.0,19.1
2024-03-14 19:30:00,0.0,19.1
2024-03-14 19:40:00,0.0,18.9
2024-03-14 19:50:00,0.0,19.1
2024-03-14 20:00:00,0.0,19.1
2024-03-14 20:10:00,0.0,19.1
2024-03-14 20:20:00,0.0,18.8
2024-03-14 20:30:00,0.0,18.7
2024-03-14 20:40:00,0.0,18.8
2024-03-14 20:50:00,0.0,18.8
2024-03-14 21:00:00,0.0,18.3
2024-03-14 21:10:00,0.0,18.5
2024-03-14 21:20:00,0.0,18.3
2024-03-14 21:30:00,0.0,18.0
2024-03-14 21:40:00,0.0,17.7
2024-03-14 21:50:00,0.0,17.6
2024-03-14 22:00:00,0.0,17.5
2024-03-14 22:10:00,0.0,17.5
2024-03-14 22:20:00,0.0,17.6
2024-03-14 22:30:00,0.0,17.6
2024-03-14 22:40:00,0.0,17.5
2024-03-14 22:50:00,0.0,17.5
2024-03-14 23:00:00,0.0,17.3
2024-03-14 23:10:00,0.0,17.2
2024-03-14 23:20:00,0.0,17.4
2024-03-14 23:30:00,0.0,17.6
2024-03-14 23:40:00,0.0,17.5
2024-03-14 23:50:00,0.0,17.4
2024-03-15 00:00:00,0.0,17.4
2024-03-15 00:10:00,0.0,17.7
2024-03-15 00:20:00,0.0,17.7
2024-03-15 00:30:00,0.0,17.6
2024-03-15 00:40:00,0.0,17.6
2024-03-15 00:50:00,0.0,17.5
2024-03-15 01:00:00,0.0,17.4
2024-03-15 01:10:00,0.0,17.3
2024-03-15 01:20:00,0.0,17.4
2024-03-15 01:30:00,0.0,17.3
2024-03-15 01:40:00,0.0,17.2
2024-03-15 01:50:00,0.0,17.2
2024-03-15 02:00:00,0.0,17.1
2024-03-15 02:10:00,0.0,16.9
2024-03-15 02:20:00,0.0,16.8
2024-03-15 02:30:00,0.0,16.7
2024-03-15 02:40:00,0.0,17.0
2024-03-15 02:50:00,0.0,17.0
2024-03-15 03:00:00,0.0,17.0
2024-03-15 03:10:00,0.0,17.1
2024-03-15 03:20:00,0.0,17.0
2024-03-15 03:30:00,0.0,17.3
2024-03-15 03:40:00,0.0,17.1
2024-03-15 03:50:00,0.0,17.1
2024-03-15 04:00:00,0.0,17.2
2024-03-15 04:10:00,0.0,17.1
2024-03-15 04:20:00,0.0,17.2
2024-03-15 04:30:00,0.0,17.1
2024-03-15 04:40:00,0.0,17.2
2024-03-15 04:50:00,0.0,17.2
2024-03-15 05:00:00,0.0,17.2
2024-03-15 05:10:00,0.0,17.3
2024-03-15 05:20:00,0.0,17.4
2024-03-15 05:30:00,0.0,17.4
2024-03-15 05:40:00,0.0,17.4
2024-03-15 05:50:00,0.0,17.5
2024-03-15 06:00:00,0.0,17.6
2024-03-15 06:10:00,0.0,17.8
2024-03-15 06:20:00,0.0,17.9
2024-03-15 06:30:00,0.01,17.9
2024-03-15 06:40:00,0.01,18.1
2024-03-15 06:50:00,0.02,18.1
2024-03-15 07:00:00,0.04,18.0
2024-03-15 07:10:00,0.06,18.1
2024-03-15 07:20:00,0.08,18.2
2024-03-15 07:30:00,0.11,18.3
2024-03-15 07:40:00,0.15,18.5
2024-03-15 07:50:00,0.2,18.5
2024-03-15 08:00:00,0.27,18.6
2024-03-15 08:10:00,0.36,18.7
2024-03-15 08:20:00,0.48,18.8
2024-03-15 08:30:00,0.6,19.0
2024-03-15 08:40:00,0.73,19.1
2024-03-15 08:50:00,0.84,19.2
2024-03-15 09:00:00,0.98,19.4
2024-03-15 09:10:00,1.14,19.8
2024-03-15 09:20:00,1.29,19.8
2024-03-15 09:30:00,1.49,20.2
2024-03-15 09:40:00,1.73,20.3
2024-03-15 09:50:00,2.16,21.0
2024-03-15 10:00:00,2.68,21.4
2024-03-15 10:10:00,3.35,21.8
2024-03-15 10:20:00,4.13,21.9
2024-03-15 10:30:00,4.97,22.5
2024-03-15 10:40:00,5.92,22.9
2024-03-15 10:50:00,6.77,23.2
2024-03-15 11:00:00,7.5,23.0
2024-03-15 11:10:00,8.0,23.7
2024-03-15 11:20:00,8.32,23.3
2024-03-15 11:30:00,8.6,23.5
2024-03-15 11:40:00,8.49,23.5
2024-03-15 11:50:00,8.35,23.4
2024-03-15 12:00:00,8.22,23.7
2024-03-15 12:10:00,7.99,23.3
2024-03-15 12:20:00,7.64,23.3
2024-03-15 12:30:00,6.87,22.8
2024-03-15 12:40:00,6.11,22.7
2024-03-15 12:50:00,5.2,22.4
2024-03-15 13:00:00,4.15,22.3
2024-03-15 13:10:00,3.22,22.2
2024-03-15 13:20:00,2.44,22.3
2024-03-15 13:30:00,1.98,22.1
2024-03-15 13:40:00,1.68,22.1
2024-03-15 13:50:00,1.47,22.1
2024-03-15 14:00:00,1.34,22.1
2024-03-15 14:10:00,1.27,22.1
2024-03-15 14:20:00,1.21,22.3
2024-03-15 14:30:00,1.17,22.2
2024-03-15 14:40:00,1.19,21.6
2024-03-15 14:50:00,1.26,21.4
2024-03-15 15:00:00,1.35,21.4
2024-03-15 15:10:00,1.4,21.3
2024-03-15 15:20:00,1.43,21.3
2024-03-15 15:30:00,1.45,21.6
2024-03-15 15:40:00,1.46,21.6
2024-03-15 15:50:00,1.42,21.7
2024-03-15 16:00:00,1.34,21.6
2024-03-15 16:10:00,1.24,21.8
2024-03-15 16:20:00,1.13,21.9
2024-03-15 16:30:00,1.0,21.8
2024-03-15 16:40:00,0.85,21.9
2024-03-15 16:50:00,0.7,21.8
2024-03-15 17:00:00,0.56,21.8
2024-03-15 17:10:00,0.44,21.8
2024-03-15 17:20:00,0.33,21.8
2024-03-15 17:30:00,0.24,21.7
2024-03-15 17:40:00,0.18,21.6
2024-03-15 17:50:00,0.13,21.5
2024-03-15 18:00:00,0.09,21.3
2024-03-15 18:10:00,0.05,21.2
2024-03-15 18:20:00,0.03,20.9
2024-03-15 18:30:00,0.02,20.9
2024-03-15 18:40:00,0.01,20.8
2024-03-15 18:50:00,0.0,20.6
2024-03-15 19:00:00,0.0,20.4
2024-03-15 19:10:00,0.0,20.2
